,,,,,,,,,,,,,,,,txtTitle,,,,,,
,,,,,,,,,,,,,,,,ระบบการเงิน,,,,,,
repName,repCode,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,PAYCODE,Text90,RECEIVEDATETIME,CR,Text97,Text116,Text119,Text122,Text99,CREATEUSERID,Text95,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,2019-11-08,03TT630200,บริษัทเซ็นทรัลโพลีเทรดดิ้ง จำกัด,036300300,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ 921129042(29),"141,000.00",1317.76,0.00,0.00,0.00,139682.24,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401659: บริษัท  เซ็นทรัลโพลีเทรดดิ้ง จำกัด,10244823,,,
,,2019-11-08,03TT630201,บริษัทดีซีเอช ออริกา (ประเทศไทย) จำกัด,036300301,ค่าวัสดุ,ค่ายาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่ UG32042633(35),"195,392.70",1826.1,0.00,0.00,0.00,193566.6,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,402170: บริษัท  ดีซีเอช ออริกา (ประเทศไทย) จำกัด,10244824,,,
,,2019-11-08,03TT630202,บริษัท ไบโอฟาร์ม เคมิคัลส์ จำกัด,036300319,ค่าวัสดุ,ค่ายา จำนวน 1 รายการ ตามใบแจ้งหนี้ เลขที่ 110880000 (เลขที่ 280),"112,000.00",1046.73,0.00,0.00,0.00,110953.27,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401220: บริษัท ไบโอฟาร์ม เคมิคัลส์ จำกัด,10244825,,,
,,2019-11-08,03TT630203,บริษัทไบโอจีนีเทค จำกัด,036300304,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ IV-620018682(49),"270,000.00",2523.36,0.00,0.00,0.00,267476.64,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401219: บริษัท  ไบโอจีนีเทค จำกัด,10244826,,,
,,2019-11-08,03TT630204,บริษัทแอตแลนต้า เมดดิคแคร์ จำกัด,036300299,ค่าวัสดุ,ค่ายา 1 รายการ ตามใบแจ้งหนี้เลขที่ SI0001/62082432 เลขที่ 24,"6,600.00",61.68,0.00,0.00,0.00,6538.32,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401454: บริษัท  แอตแลนต้า เมดดิคแคร์ จำกัด,10244827,,,
,,2019-11-08,03TT630205,บริษัทสยามฟาร์มาซูติคอล จำกัด,036300306,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ 1190809492(66),"112,350.00",1050,0.00,0.00,0.00,111300,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401361: บริษัท  สยามฟาร์มาซูติคอล จำกัด,10244828,,,
,,2019-11-08,03TT630206,บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,036300310,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ 5329969012(229),"485,640.90",4538.7,0.00,0.00,0.00,481102.2,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401169: บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,10244829,,,
,,2019-11-08,03TT630207,บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,036300307,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ 5329949979 A(198),"192,640.00",1800.37,0.00,0.00,0.00,190839.63,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401169: บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,10244830,,,
,,2019-11-08,03TT630208,ห้างหุ้นส่วนจำกัดฟาร์ อีสต์ ฟาร์มาซูติคอล,036300308,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ IV6208/159 (202),"269,966.80",2523.05,0.00,0.00,0.00,267443.75,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401661: ห้างหุ้นส่วนจำกัด  ฟาร์ อีสต์ ฟาร์มาซูติคอล,10244831,,,
,,2019-11-08,03TT630209,บริษัทคอสม่า เทรดดิ้ง จำกัด,036300313,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ 310997400347(248),"385,200.00",3600,0.00,0.00,0.00,381600,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,txtTitle,,,,,,
,,,,,,,,,,,,,,,,ระบบการเงิน,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401839: บริษัท  คอสม่า เทรดดิ้ง จำกัด,10244832,,,
,,2019-11-08,03TT630210,บริษัทอัลลายแอนซ์ ฟาร์มา จำกัด,036300316,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ B46209007 (256),"272,850.00",2550,0.00,0.00,0.00,270300,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,402242: บริษัท  อัลลายแอนซ์ ฟาร์มา จำกัด,10244833,,,
,,2019-11-08,03TT630211,บริษัท ซิลลิค ฟาร์มา จำกัด,036300317,ค่าวัสดุ,ค่ายาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่ 1164266823(259),"466,758.00",4362.22,0.00,0.00,0.00,462395.78,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244834,,,
,,2019-11-08,03TT630212,บริษัท ซิลลิค ฟาร์มา จำกัด,036300318,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่1164266577 (260),"449,935.00",4205,0.00,0.00,0.00,445730,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244835,,,
,,2019-11-08,03TT630213,บริษัท ซิลลิค ฟาร์มา จำกัด,036300302,ค่าวัสดุ,ค่ายาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่ 1164297918 (40),"430,311.20",4021.6,0.00,0.00,0.00,426289.6,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244836,,,
,,2019-11-08,03TT630214,บริษัท ซิลลิค ฟาร์มา จำกัด,036300314,ค่าวัสดุ,ค่ายาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่ 1164275741(252),"282,480.00",2640,0.00,0.00,0.00,279840,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244837,,,
,,2019-11-08,03TT630215,บริษัท ซิลลิค ฟาร์มา จำกัด,036300315,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่1164279368 (255),"338,120.00",3160,0.00,0.00,0.00,334960,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244838,,,
,,2019-11-08,03TT630216,บริษัท ซิลลิค ฟาร์มา จำกัด,036300312,ค่าวัสดุ,ค่ายาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่ 1164272547(244),"373,644.00",3492,0.00,0.00,0.00,370152,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244839,,,
,,2019-11-08,03TT630217,บริษัท ซิลลิค ฟาร์มา จำกัด,036300311,ค่าวัสดุ,จัดซื้อยาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่ 1164237710(233),"327,420.00",3060,0.00,0.00,0.00,324360,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244840,,,
,,2019-11-08,03TT630218,บริษัท ซิลลิค ฟาร์มา จำกัด,036300298,ค่าวัสดุ,ค่ายาจำนวน 2 รายการ ตามใบแจ้งหนี้เลขที่1164216421(13),"233,396.96",2181.28,0.00,0.00,0.00,231215.68,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244841,,,
,,,,,,,,,,,,,,,,txtTitle,,,,,,
,,,,,,,,,,,,,,,,ระบบการเงิน,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,2019-11-08,03TT630219,บริษัท ซิลลิค ฟาร์มา จำกัด,036300309,ค่าวัสดุ,ค่ายาจำนวน 1 รายการ ตามใบแจ้งหนี้เลขที่ 1164256720 (206),"428,000.00",4000,0.00,0.00,0.00,424000,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244842,,,
,,2019-11-08,03TT630220,บริษัท ซิลลิค ฟาร์มา จำกัด,036300303,ค่าวัสดุ,ค่ายาจำนวน 3 รายการ ตามใบแจ้งหนี้เลขที่ 1164352649(45),"248,240.00",2320,0.00,0.00,0.00,245920,,2019-11-08,,,,,,,
,,,,,,,,,,,,,,,,PAYMENTDATE,PREPAYMENTCODE,BUDGETGROUPID,CR,Text97,CREATEUSERID,Text99
,,,,,,,,,,,,,,,,,,401168: บริษัท ซิลลิค ฟาร์มา จำกัด,10244843,,,
